Modelo,Base,Otimizador,Replica,Inf_cut,Sup_cut,MAPE_otimizador,MAPE_test
DecisionTree,solar_radiation,brute,1,0.5315998077392579,0.7427192687988282,0.2065822330061553,0.21335202116914032
DecisionTree,medical_cost,brute,1,0.0999560546875,0.745916748046875,0.23103829513554028,0.3027172322441871
DecisionTree,house_rent,brute,1,0.7038281250000001,0.7084765625,0.37470387772831804,0.3870598472952924
DecisionTree,employee_performance,brute,1,0.1975,0.3565625,0.04087174878810004,0.07111438982330391
DecisionTree,car_price,brute,1,0.6014062500000001,0.963359375,0.1995903021676672,0.20797155165901826
DecisionTree,Blueberry_Yield,brute,1,0.1,0.47250000000000003,0.026388508156814157,0.030296981398716952
DecisionTree,bike_sharing_hour,brute,1,0.3580664062500001,0.5011718749999999,0.4006835987384563,0.4453683626503799
